id,verifiable,label,claim,evidence
16192,VERIFIABLE,SUPPORTS,Three Days of the Condor includes a Swedish actor.,"[[[31594, 38341, 'Three_Days_of_the_Condor', 0], [31594, 38341, 'Max_von_Sydow', 0]]]"
83172,VERIFIABLE,SUPPORTS,Tyra Banks presented America's Got Talent.,"[[[100219, 113465, 'Tyra_Banks', 15], [100219, 113465, ""America's_Got_Talent_-LRB-season_12-RRB-"", 2]]]"
130853,VERIFIABLE,REFUTES,Romelu Lukaku is a golfer.,"[[[153109, 167853, 'Romelu_Lukaku', 0]]]"
177219,VERIFIABLE,SUPPORTS,Toy Story is a movie of the buddy comedy adventure genres.,"[[[205392, 213986, 'Toy_Story', 0]]]"
95713,VERIFIABLE,REFUTES,Al Capone was not prosecuted for tax evasion.,"[[[113224, 127113, 'Al_Capone', 17]]]"
225111,VERIFIABLE,SUPPORTS,Chet Atkins produced records for Dolly Parton.,"[[[268252, 264871, 'Chet_Atkins', 8]]]"
148510,VERIFIABLE,SUPPORTS,Trevor Baxter went to college at Dulwich College.,"[[[172155, 185541, 'Trevor_Baxter', 1]]]"
193156,VERIFIABLE,REFUTES,A Song of Ice and Fire is part of an American book series called A Game of Thrones.,"[[[226153, 230730, 'A_Song_of_Ice_and_Fire', 0], [226153, 230730, 'A_Song_of_Ice_and_Fire', 1]]]"
23451,VERIFIABLE,SUPPORTS,Many voice actors act in Timon & Pumbaa.,"[[[63370, 74118, 'Timon_&_Pumbaa_-LRB-TV_series-RRB-', 9]], [[65250, 76121, 'Timon_&_Pumbaa_-LRB-TV_series-RRB-', 9]]]"
134550,VERIFIABLE,SUPPORTS,Jeff Bridges played a role in an American Revisionist Western film.,"[[[157099, 171654, 'Jeff_Bridges', 2], [157099, 171654, 'True_Grit_-LRB-2010_film-RRB-', 0]]]"
133516,VERIFIABLE,SUPPORTS,Zach Galifianakis starred in a film.,"[[[156064, 170702, 'Zach_Galifianakis', 2]]]"
20436,VERIFIABLE,SUPPORTS,Nigeria is one of the countries in the Next Eleven.,"[[[53487, 63493, 'Nigeria', 27], [53487, 63493, 'Next_Eleven', 0]], [[56831, 67061, 'Nigeria', 27]], [[59755, 70164, 'Nigeria', 27]], [[302907, 293890, 'Nigeria', 27]], [[305089, 295916, 'Nigeria', 27]]]"
33719,VERIFIABLE,SUPPORTS,Angela Lansbury got significant recognition for her acting performance in The Manchurian Candidate.,"[[[49821, 59281, 'Angela_Lansbury', 8]], [[49835, 59300, 'Angela_Lansbury', 8]]]"
57514,VERIFIABLE,SUPPORTS,Murray was played by Keegan-Michael Key in Hotel Transylvania 2.,"[[[73844, 85078, 'Hotel_Transylvania_2', 11]]]"
91689,VERIFIABLE,SUPPORTS,Born Naked is an album.,"[[[109020, 122726, 'Born_Naked', 0]]]"
181708,VERIFIABLE,SUPPORTS,Rock music incorporated music genres like a type of blues music distinguished by the use of electric amplification for musical instruments known as electric blues.,"[[[211047, 218726, 'Rock_music', 2], [211047, 218726, 'Electric_blues', 0]], [[211048, 218727, 'Rock_music', 2], [211048, 218727, 'Electric_blues', 0]]]"
93129,VERIFIABLE,SUPPORTS,Reba McEntire sang on radio shows.,"[[[110477, 124097, 'Reba_McEntire', 1]], [[110479, 124099, 'Reba_McEntire', 1]]]"
85395,VERIFIABLE,SUPPORTS,The Constitution of Medina was written by Muhammad.,"[[[102565, 115835, 'Muhammad', 23], [102565, 115835, 'Constitution_of_Medina', 0]]]"
209517,VERIFIABLE,SUPPORTS,Sleep can be disrupted by medical conditions.,"[[[248057, 248318, 'Sleep', 13]]]"
113457,VERIFIABLE,SUPPORTS,Frank is by a person.,"[[[133082, 147958, 'Frank_-LRB-Amy_Winehouse_album-RRB-', 0]]]"
215375,VERIFIABLE,SUPPORTS,A German-American fashion model starred in The Host.,"[[[255840, 255183, 'The_Host_-LRB-2013_film-RRB-', 3], [255840, 255183, 'Diane_Kruger', 0]]]"
32012,VERIFIABLE,SUPPORTS,Robert Redford guest starred on Perry Mason.,"[[[48137, 57476, 'Robert_Redford', 4]]]"
114839,VERIFIABLE,REFUTES,Katie Stevens is Australian.,"[[[134827, 149733, 'Katie_Stevens', 0]]]"
41510,VERIFIABLE,SUPPORTS,Haiti is a member of the World Trade Organization.,"[[[57797, 68042, 'Haiti', 27]]]"
70144,VERIFIABLE,SUPPORTS,Anne Hathaway debuted in the Fox television series Get Real.,"[[[86807, 99262, 'Anne_Hathaway', 2]]]"
151146,VERIFIABLE,REFUTES,Twitter has more than one office.,"[[[174970, 188063, 'Twitter', 3]]]"
92325,VERIFIABLE,SUPPORTS,Venus Williams has won a tournament.,"[[[109638, 123261, 'Venus_Williams', 18]], [[109638, 123262, 'Venus_Williams', 33]]]"
203423,VERIFIABLE,SUPPORTS,Red is inspired by a comic book series.,"[[[239966, 241647, 'Red_-LRB-2010_film-RRB-', 0]]]"
108926,VERIFIABLE,SUPPORTS,J. Cole is a hip hop recording artist.,"[[[129842, 144556, 'J._Cole', 0]]]"
218621,VERIFIABLE,SUPPORTS,The cast of The Playboy Club includes David Krumholtz.,"[[[259914, 258431, 'The_Playboy_Club', 2]]]"
72131,VERIFIABLE,SUPPORTS,Portugal maintains a unitary semi-presidential republican form of government which means that the president exists alongside the prime minister and the cabinet and the central government is supreme.,"[[[90251, 103012, 'Portugal', 31], [90251, 103012, 'Semi-presidential_system', 0]]]"
62807,VERIFIABLE,REFUTES,Randy Orton is a squid.,"[[[79250, 90895, 'Randy_Orton', 5]], [[79250, 90896, 'Randy_Orton', 4]], [[79250, 90897, 'Randy_Orton', 1]], [[79250, 90898, 'Randy_Orton', 0]], [[79250, 90899, 'Randy_Orton', 25]], [[79250, 90900, 'Randy_Orton', 24]], [[79250, 90901, 'Randy_Orton', 21]], [[79250, 90902, 'Randy_Orton', 20]], [[79250, 90903, 'Randy_Orton', 19]], [[79250, 90904, 'Randy_Orton', 18]], [[79250, 90905, 'Randy_Orton', 17]], [[79250, 90906, 'Randy_Orton', 16]], [[79250, 90907, 'Randy_Orton', 15]], [[79250, 90908, 'Randy_Orton', 14]], [[79250, 90909, 'Randy_Orton', 13]], [[79250, 90910, 'Randy_Orton', 12]], [[79250, 90911, 'Randy_Orton', 11]], [[79250, 90912, 'Randy_Orton', 8]], [[79250, 90913, 'Randy_Orton', 7]], [[79250, 90914, 'Randy_Orton', 6]]]"
56104,VERIFIABLE,SUPPORTS,Rainn Wilson graduated in the 80s.,"[[[72462, 83514, 'Rainn_Wilson', 4]]]"
16293,VERIFIABLE,SUPPORTS,Zeus is the child of Cronus and Rhea.,"[[[31682, 38421, 'Zeus', 5]]]"
119559,VERIFIABLE,SUPPORTS,Matt Kuchar is a professional golf player.,"[[[140500, 155570, 'Matt_Kuchar', 0]]]"
19909,VERIFIABLE,REFUTES,Burundi is only populated by Tutsis.,"[[[35707, 43255, 'Burundi', 6]], [[35707, 43256, 'Burundi', 29]]]"
210895,VERIFIABLE,SUPPORTS,Foo Fighters was created by a name reported by aircraft pilots.,"[[[249851, 249885, 'Foo_Fighters', 2]]]"
174460,VERIFIABLE,SUPPORTS,Nickelodeon has weekday programs.,"[[[201650, 211061, 'Nickelodeon', 1]], [[201653, 211063, 'Nickelodeon', 1]]]"
17148,VERIFIABLE,SUPPORTS,Arrested Development won six Primetime Emmy Awards.,"[[[32593, 39618, 'Arrested_Development_-LRB-TV_series-RRB-', 9]]]"
84085,VERIFIABLE,SUPPORTS,Jim Carrey has worked with director Don Scardino.,"[[[101129, 114381, 'Jim_Carrey', 13], [101129, 114381, 'The_Incredible_Burt_Wonderstone', 0], [101129, 114381, 'The_Incredible_Burt_Wonderstone', 1]]]"
7612,VERIFIABLE,SUPPORTS,Eminem only performs alone.,"[[[12362, 15458, 'Eminem', 16]]]"
19056,VERIFIABLE,SUPPORTS,David Thewlis has performed.,"[[[34830, 42246, 'David_Thewlis', 2]]]"
73411,VERIFIABLE,SUPPORTS,"In 1968, Led Zeppelin formed.","[[[90175, 102869, 'Led_Zeppelin', 0]]]"
4576,VERIFIABLE,SUPPORTS,Dwyane Wade played for Chicago.,"[[[20901, 25633, 'Dwyane_Wade', 0]], [[20901, 25634, 'Dwyane_Wade', 11]]]"
138145,VERIFIABLE,SUPPORTS,Champion was based off of a Ring Lardner story.,"[[[160925, 175395, 'Champion_-LRB-1949_film-RRB-', 0]]]"
226777,VERIFIABLE,SUPPORTS,My Bloody Valentine 3D's editor was Patrick Lussier.,"[[[270398, 266446, 'My_Bloody_Valentine_3D', 2]]]"
25133,VERIFIABLE,SUPPORTS,Dwight Schrute was based on Gareth Keenan.,"[[[41077, 49396, 'Dwight_Schrute', 0]]]"
202863,VERIFIABLE,SUPPORTS,Beasts of the Southern Wild was nominated for an award.,"[[[239108, 241045, 'Beasts_of_the_Southern_Wild', 5]]]"
19740,VERIFIABLE,SUPPORTS,Transformers (film) is based on a toy line created by Hasbro.,"[[[35535, 43058, 'Transformers_-LRB-film-RRB-', 0]]]"
76388,VERIFIABLE,SUPPORTS,Laura Prepon portrayed Donna Pinciotti in That '70s Show.,"[[[93255, 106194, 'Laura_Prepon', 1]]]"
71097,VERIFIABLE,REFUTES,Charles Dickens was not English.,"[[[87759, 100269, 'Charles_Dickens', 0]], [[87759, 100270, 'Charles_Dickens', 6], [87759, 100270, 'Portsmouth', 0]]]"
9715,VERIFIABLE,REFUTES,Michael Fassbender was in the NBC miniseries Band of Brothers.,"[[[24541, 30319, 'Michael_Fassbender', 1]]]"
122128,VERIFIABLE,SUPPORTS,Keeping Up with the Joneses had a budget.,"[[[143483, 158588, 'Keeping_Up_with_the_Joneses_-LRB-film-RRB-', 2]]]"
123352,VERIFIABLE,SUPPORTS,RenderMan was developed by Pixar.,"[[[144859, 159862, 'Pixar', 3]]]"
163299,VERIFIABLE,SUPPORTS,The Homesman features at least one American actor.,"[[[187852, 199416, 'The_Homesman', 1]]]"
54144,VERIFIABLE,SUPPORTS,Peter Cetera was an artist.,"[[[70455, 81323, 'Peter_Cetera', 0]], [[70455, 81324, 'Peter_Cetera', 1]]]"
31116,VERIFIABLE,SUPPORTS,Heartbreak Ridge was filmed in Technicolor.,"[[[47252, 56375, 'Heartbreak_Ridge', 0]]]"
179907,VERIFIABLE,SUPPORTS,Cape Fear features a cameo from Robert Mitchum and it is directed by Martin Scorsese.,"[[[208834, 216807, 'Cape_Fear_-LRB-1991_film-RRB-', 0], [208834, 216807, 'Cape_Fear_-LRB-1991_film-RRB-', 1]]]"
174247,VERIFIABLE,SUPPORTS,Oliver Reed was in a movie.,"[[[201378, 210834, 'Oliver_Reed', 1], [201378, 210834, 'The_Trap_-LRB-1966_film-RRB-', 1]], [[201378, 210835, 'Oliver_Reed', 2], [201378, 210835, 'Castaway_-LRB-film-RRB-', 0]], [[201378, 210836, 'Oliver_Reed', 3], [201378, 210836, 'Gladiator_-LRB-2000_film-RRB-', 1]]]"
30321,VERIFIABLE,SUPPORTS,Maggie Smith is an actress.,"[[[46432, 55401, 'Maggie_Smith', 0]]]"
57566,VERIFIABLE,SUPPORTS,Jackie Robinson died in the seventies.,"[[[73893, 85126, 'Jackie_Robinson', 0]], [[73893, 85127, 'Jackie_Robinson', 19]]]"
83442,VERIFIABLE,REFUTES,Eric Trump's father's birthday is June 14.,"[[[100490, 113790, 'Eric_Trump', 1], [100490, 113790, 'Donald_Trump', 0]]]"
77263,VERIFIABLE,REFUTES,Ethiopia is a state.,"[[[94302, 107299, 'Ethiopia', 0]]]"
144977,VERIFIABLE,SUPPORTS,"On February 18, 1949, Gary Ridgway was born.","[[[168273, 182022, 'Gary_Ridgway', 0]]]"
129052,VERIFIABLE,SUPPORTS,Eva Longoria has starred in Harsh Times.,"[[[151123, 165940, 'Eva_Longoria', 3]]]"
65855,VERIFIABLE,SUPPORTS,Angela Lansbury was born to a family that was upper-middle-class.,"[[[82434, 94214, 'Angela_Lansbury', 4]]]"
165325,VERIFIABLE,SUPPORTS,The World Science Festival is produced by the World Science Foundation.,"[[[190100, 201213, 'World_Science_Festival', 0]]]"
98326,VERIFIABLE,SUPPORTS,XXx: Return of Xander Cage has the writer F. Scott Frazier.,"[[[115964, 129849, 'XXx-COLON-_Return_of_Xander_Cage', 0]], [[115966, 129851, 'XXx-COLON-_Return_of_Xander_Cage', 0]]]"
10627,VERIFIABLE,SUPPORTS,Kid Rock is an artist.,"[[[21350, 26216, 'Kid_Rock', 0]], [[21350, 26217, 'Kid_Rock', 7]], [[23004, 28348, 'Kid_Rock', 0]], [[24119, 29849, 'Kid_Rock', 0]], [[301538, 292638, 'Kid_Rock', 0]], [[301538, 292639, 'Kid_Rock', 7]], [[301538, 292640, 'Kid_Rock', 8]], [[301538, 292641, 'Kid_Rock', 9]], [[301538, 292642, 'Kid_Rock', 12]], [[301538, 292643, 'Kid_Rock', 13]], [[301538, 292644, 'Kid_Rock', 14]], [[301538, 292645, 'Kid_Rock', 15]], [[301538, 292646, 'Kid_Rock', 16]], [[301538, 292647, 'Kid_Rock', 19]], [[301538, 292648, 'Kid_Rock', 21]], [[301538, 292649, 'Kid_Rock', 1]], [[301538, 292650, 'Kid_Rock', 2]], [[301538, 292651, 'Kid_Rock', 3]], [[301538, 292652, 'Kid_Rock', 4]], [[304187, 295032, 'Kid_Rock', 0]], [[304521, 295339, 'Kid_Rock', 0]]]"
15894,VERIFIABLE,SUPPORTS,Hillary Clinton was employed in the Obama administration.,"[[[31291, 38009, 'Hillary_Clinton', 17]], [[31293, 38011, 'Hillary_Clinton', 17]]]"
168732,VERIFIABLE,SUPPORTS,The Ten Commandments (1956 film) is a 1956 American movie.,"[[[194365, 204757, 'The_Ten_Commandments_-LRB-1956_film-RRB-', 0]]]"
88192,VERIFIABLE,SUPPORTS,Kangana Ranaut was alive.,"[[[274500, 269784, 'Kangana_Ranaut', 0]], [[274521, 269802, 'Kangana_Ranaut', 0]], [[274521, 269803, 'Kangana_Ranaut', 1]], [[274521, 269804, 'Kangana_Ranaut', 2]], [[274521, 269805, 'Kangana_Ranaut', 3]], [[274521, 269806, 'Kangana_Ranaut', 6]], [[274521, 269807, 'Kangana_Ranaut', 7]], [[274521, 269808, 'Kangana_Ranaut', 8]], [[274521, 269809, 'Kangana_Ranaut', 9], [274521, 269809, 'Kangana_Ranaut', 11]], [[274521, 269810, 'Kangana_Ranaut', 12]], [[274521, 269811, 'Kangana_Ranaut', 15]], [[274521, 269812, 'Kangana_Ranaut', 16]], [[274521, 269813, 'Kangana_Ranaut', 17]], [[274521, 269814, 'Kangana_Ranaut', 18]], [[322667, 310952, 'Kangana_Ranaut', 0]], [[322667, 310953, 'Kangana_Ranaut', 1]], [[322667, 310954, 'Kangana_Ranaut', 2]], [[322667, 310955, 'Kangana_Ranaut', 3]], [[322667, 310956, 'Kangana_Ranaut', 6]], [[322667, 310957, 'Kangana_Ranaut', 7]], [[322667, 310958, 'Kangana_Ranaut', 8]], [[322667, 310959, 'Kangana_Ranaut', 9]], [[322667, 310960, 'Kangana_Ranaut', 12]], [[322667, 310961, 'Kangana_Ranaut', 15]], [[322667, 310962, 'Kangana_Ranaut', 16]], [[322667, 310963, 'Kangana_Ranaut', 17]], [[322667, 310964, 'Kangana_Ranaut', 18]], [[323652, 311858, 'Kangana_Ranaut', 0]], [[323652, 311859, 'Kangana_Ranaut', 1]], [[323652, 311860, 'Kangana_Ranaut', 2]], [[323652, 311861, 'Kangana_Ranaut', 3]], [[323652, 311862, 'Kangana_Ranaut', 6]], [[323652, 311863, 'Kangana_Ranaut', 7]], [[323659, 311867, 'Kangana_Ranaut', 0]], [[323659, 311868, 'Kangana_Ranaut', 6]], [[323662, 311871, 'Kangana_Ranaut', 0]], [[323662, 311872, 'Kangana_Ranaut', 1]], [[323662, 311873, 'Kangana_Ranaut', 2]], [[323662, 311874, 'Kangana_Ranaut', 3]], [[323662, 311875, 'Kangana_Ranaut', 6]], [[323662, 311876, 'Kangana_Ranaut', 7]], [[323662, 311877, 'Kangana_Ranaut', 8]], [[323662, 311878, 'Kangana_Ranaut', 9]], [[323662, 311879, 'Kangana_Ranaut', 12]], [[323662, 311880, 'Kangana_Ranaut', 15]], [[323662, 311881, 'Kangana_Ranaut', 16]], [[323662, 311882, 'Kangana_Ranaut', 17]], [[323662, 311883, 'Kangana_Ranaut', 18]], [[323671, 311894, 'Kangana_Ranaut', 0]], [[323671, 311895, 'Kangana_Ranaut', 1]], [[323671, 311896, 'Kangana_Ranaut', 2]], [[323671, 311897, 'Kangana_Ranaut', 3]], [[323671, 311898, 'Kangana_Ranaut', 6]], [[323671, 311899, 'Kangana_Ranaut', 7]], [[323671, 311900, 'Kangana_Ranaut', 8]], [[323671, 311901, 'Kangana_Ranaut', 9]], [[323671, 311902, 'Kangana_Ranaut', 11], [323671, 311902, 'Fashion_-LRB-2008_film-RRB-', 7]], [[323671, 311903, 'Kangana_Ranaut', 12]], [[323671, 311904, 'Kangana_Ranaut', 15]], [[323671, 311905, 'Kangana_Ranaut', 16]], [[323671, 311906, 'Kangana_Ranaut', 17]], [[323671, 311907, 'Kangana_Ranaut', 18]]]"
212952,VERIFIABLE,SUPPORTS,Marlon Brando took part in a film adapted from the work of a writer of more than 40 books.,"[[[252595, 252351, 'Marlon_Brando', 11], [252595, 252351, 'James_A._Michener', 0]], [[252603, 252361, 'Marlon_Brando', 11], [252603, 252361, 'James_A._Michener', 0]]]"
9431,VERIFIABLE,SUPPORTS,Ringo Starr replaced Pete Best.,"[[[15131, 18813, 'Ringo_Starr', 12]]]"
5399,VERIFIABLE,SUPPORTS,Oscar Robertson is American.,"[[[21788, 26785, 'Oscar_Robertson', 0]]]"
50103,VERIFIABLE,SUPPORTS,Wyoming is the least populous state in the United States.,"[[[66422, 77264, 'Wyoming', 1]]]"
187138,VERIFIABLE,REFUTES,Heartland has no nationality.,"[[[218342, 224659, 'Heartland_-LRB-Canadian_TV_series-RRB-', 0]]]"
186201,VERIFIABLE,REFUTES,Following was only directed by Martin Scorsese.,"[[[217148, 223790, 'Following', 0]]]"
93914,VERIFIABLE,SUPPORTS,Jacinda Barrett is a person.,"[[[111298, 124921, 'Jacinda_Barrett', 0]], [[111300, 124923, 'Jacinda_Barrett', 0]], [[111300, 124924, 'Jacinda_Barrett', 3]]]"
221008,VERIFIABLE,SUPPORTS,Ubisoft created Assassin's Creed.,"[[[263121, 260888, ""Assassin's_Creed"", 0]]]"
207922,VERIFIABLE,SUPPORTS,Edgar Award honors the best in TV.,"[[[245982, 246615, 'Edgar_Award', 1]]]"
54699,VERIFIABLE,SUPPORTS,Lewis Hamilton is a race car driver.,"[[[71068, 81965, 'Lewis_Hamilton', 0]], [[71068, 81966, 'Lewis_Hamilton', 1]], [[71068, 81967, 'Lewis_Hamilton', 2], [71068, 81967, '2008_Formula_One_season', 0]], [[71068, 81968, 'Lewis_Hamilton', 23], [71068, 81968, '2016_Brazilian_Grand_Prix', 0]], [[71068, 81969, 'Lewis_Hamilton', 22]], [[71068, 81970, 'Lewis_Hamilton', 21]], [[71068, 81971, 'Lewis_Hamilton', 20]], [[71068, 81972, 'Lewis_Hamilton', 18]], [[71068, 81973, 'Lewis_Hamilton', 17], [71068, 81973, '2014_Formula_One_season', 0]], [[71068, 81974, 'Lewis_Hamilton', 16], [71068, 81974, '2008_Formula_One_season', 0]], [[71068, 81975, 'Lewis_Hamilton', 15]], [[71068, 81976, 'Lewis_Hamilton', 11]], [[71068, 81977, 'Lewis_Hamilton', 8]], [[71068, 81978, 'Lewis_Hamilton', 7]], [[71068, 81979, 'Lewis_Hamilton', 6]]]"
80123,VERIFIABLE,SUPPORTS,Girls' Generation features Taeyeon.,"[[[97083, 110253, ""Girls'_Generation"", 1]]]"
29511,VERIFIABLE,REFUTES,Pirates of the Caribbean is set in a fictional future setting.,"[[[45637, 54497, 'Pirates_of_the_Caribbean_-LRB-film_series-RRB-', 8]]]"
170581,VERIFIABLE,REFUTES,Ad-Rock is single.,"[[[196816, 206895, 'Ad-Rock', 2]]]"
52094,VERIFIABLE,SUPPORTS,Gianluigi Buffon has been named Serie A Goalkeeper of the Year.,"[[[68402, 79269, 'Gianluigi_Buffon', 24]]]"
41702,VERIFIABLE,SUPPORTS,Rhona Mitra writes songs.,"[[[57989, 68222, 'Rhona_Mitra', 0]]]"
158225,VERIFIABLE,SUPPORTS,Steven Soderbergh directed a biographical film and received acclaim.,"[[[182489, 194727, 'Steven_Soderbergh', 5], [182489, 194727, 'Steven_Soderbergh', 1]]]"
46947,VERIFIABLE,SUPPORTS,Dragon is taken from a linguistic system indigenous to sections of the Eastern Mediterranean.,"[[[63275, 74002, 'Dragon', 12], [63275, 74002, 'Greek_language', 0]]]"
18362,VERIFIABLE,SUPPORTS,"Following a stroke, Lauren Bacall died.","[[[48114, 57452, 'Lauren_Bacall', 11]], [[51066, 60795, 'Lauren_Bacall', 11]], [[53893, 63880, 'Lauren_Bacall', 11]], [[302382, 293403, 'Lauren_Bacall', 11]], [[304857, 295667, 'Lauren_Bacall', 11]]]"
65095,VERIFIABLE,REFUTES,"Led Zeppelin II was only released in Japan on October 31, 1969.","[[[81657, 93438, 'Led_Zeppelin_II', 0]]]"
214641,VERIFIABLE,SUPPORTS,Brian Helgeland won an award.,"[[[255784, 255150, 'Brian_Helgeland', 1]]]"
60966,VERIFIABLE,SUPPORTS,De Profundis was written during an imprisonment.,"[[[190226, 201307, 'De_Profundis_-LRB-letter-RRB-', 0]], [[193287, 203849, 'De_Profundis_-LRB-letter-RRB-', 0]], [[196193, 206338, 'De_Profundis_-LRB-letter-RRB-', 0]], [[196193, 206339, 'De_Profundis_-LRB-letter-RRB-', 9]], [[315016, 304296, 'De_Profundis_-LRB-letter-RRB-', 0]], [[316414, 305622, 'De_Profundis_-LRB-letter-RRB-', 0]], [[316414, 305623, 'De_Profundis_-LRB-letter-RRB-', 9]]]"
63178,VERIFIABLE,SUPPORTS,Planet of the Apes' director was Franklin J. Schaffner.,"[[[79585, 91329, 'Planet_of_the_Apes_-LRB-1968_film-RRB-', 0]]]"
20832,VERIFIABLE,SUPPORTS,Radioactive has won a Grammy.,"[[[36619, 44247, 'Radioactive_-LRB-Imagine_Dragons_song-RRB-', 12]]]"
151921,VERIFIABLE,REFUTES,The hero of the Odyssey is Harry Potter.,"[[[175863, 188834, 'Odyssey', 6]]]"
135666,VERIFIABLE,SUPPORTS,Houston economy is incapable of having a base in energy.,"[[[159532, 174047, 'Houston', 11]]]"
50340,VERIFIABLE,SUPPORTS,Nice & Slow was released after 1990.,"[[[66702, 77524, 'Nice_&_Slow', 0]]]"
57350,VERIFIABLE,SUPPORTS,Lewis Hamilton is a racecar driver in F1.,"[[[73713, 84959, 'Lewis_Hamilton', 0]], [[73713, 84960, 'Lewis_Hamilton', 7]], [[73713, 84961, 'Lewis_Hamilton', 8]], [[73713, 84962, 'Lewis_Hamilton', 22]]]"
151320,VERIFIABLE,REFUTES,Ben Stiller did not direct or star in the film Zoolander.,"[[[175168, 188196, 'Ben_Stiller', 6], [175168, 188196, 'Zoolander', 0]]]"
137689,VERIFIABLE,SUPPORTS,Nicole Scherzinger made progress towards the eventual creation of a clothing brand.,"[[[160438, 174957, 'Nicole_Scherzinger', 15]]]"
51927,VERIFIABLE,REFUTES,Turkey ended accession negotiations with the European Union.,"[[[68263, 79147, 'Turkey', 30]]]"
40760,VERIFIABLE,SUPPORTS,Selena Gomez starred in the 2013 film Spring Breakers.,"[[[57061, 67291, 'Selena_Gomez', 9], [57061, 67291, 'Spring_Breakers', 1]]]"
44237,VERIFIABLE,SUPPORTS,One of the leads in Transformers: Age of Extinction is an American rapper.,"[[[60636, 71056, 'Transformers-COLON-_Age_of_Extinction', 3], [60636, 71056, 'Mark_Wahlberg', 0]]]"
137593,VERIFIABLE,SUPPORTS,Emilio Estevez acts.,"[[[160347, 174872, 'Emilio_Estevez', 0]], [[160347, 174873, 'Emilio_Estevez', 1]]]"
196121,VERIFIABLE,REFUTES,The Gheg of southern Austria form the oldest continuous ethnic Albanian diaspora.,"[[[230437, 234120, 'Albanians', 17]]]"
64064,VERIFIABLE,SUPPORTS,Mauritius has high political freedom.,"[[[80514, 92361, 'Mauritius', 17]]]"
138061,VERIFIABLE,SUPPORTS,Star vs. the Forces of Evil is an American animated series produced by Disney Television Animation.,"[[[160834, 175331, 'Star_vs._the_Forces_of_Evil', 0]]]"
61902,VERIFIABLE,REFUTES,"Before the year 2000, The Ren & Stimpy Show was created.","[[[78385, 89918, 'The_Ren_&_Stimpy_Show', 2]], [[78385, 89919, 'The_Ren_&_Stimpy_Show', 5]], [[78385, 89920, 'The_Ren_&_Stimpy_Show', 0], [78385, 89920, 'John_Kricfalusi', 3]]]"
50150,VERIFIABLE,SUPPORTS,Krysten Ritter was on 'Til Death.,"[[[66462, 77302, 'Krysten_Ritter', 3]]]"
143707,VERIFIABLE,SUPPORTS,The Incredible Hulk is the second episode in a series.,"[[[166844, 180648, 'The_Incredible_Hulk_-LRB-film-RRB-', 1]]]"
113848,VERIFIABLE,SUPPORTS,A Perfect Circle was formed in a year.,"[[[133744, 148624, 'A_Perfect_Circle', 0]]]"
